Printing New Fashion Solution:

Inbound Fashion Solution (V F T):
1	1	4	1730
1	2	4	1980
1	3	4	1900
1	4	4	2230
1	5	4	1475
1	6	4	1935
1	7	4	2025
1	8	4	1890
1	9	4	2330
1	10	4	1775
1	11	4	2535
1	12	4	1695
1	13	4	2020
1	14	4	2465
1	15	4	2200
1	16	4	1725
1	17	4	2360
1	18	4	2210
1	19	4	1855
1	20	4	1995
1	21	4	1620
1	22	4	2090
1	23	4	1680
1	24	4	2075
1	25	4	2390
2	26	2	2050
2	27	2	2105
2	28	1	2295
2	29	2	1890
2	30	1	1820
2	31	1	2215
2	32	2	2160
2	33	1	2215
2	34	2	2210
2	35	2	1785
2	36	1	1710
2	37	2	2215
2	38	1	2175
2	39	1	1570
2	40	1	1700
2	41	1	2075
2	42	2	1190
2	43	1	1750
2	44	2	2025
2	45	2	2120
2	46	2	1865
2	47	2	2420
2	48	2	1945
2	49	1	1970
2	50	1	1780


Outbound Fashion Solution(S F T):
1	1	5	245
1	2	5	260
1	3	5	225
1	4	5	275
1	5	5	115
1	6	5	255
1	7	5	280
1	8	5	315
1	9	5	285
1	10	5	75
1	11	5	315
1	12	5	115
1	13	5	190
1	14	5	155
1	15	5	140
1	16	5	290
1	17	5	195
1	18	5	240
1	19	5	155
1	20	5	195
1	21	5	50
1	22	5	140
1	23	5	245
1	24	5	240
1	25	5	220
1	26	4	55
1	27	3	295
1	28	3	140
1	29	4	105
1	30	2	255
1	31	4	280
1	32	4	295
1	33	3	355
1	34	4	335
1	35	3	405
1	36	2	200
1	37	4	170
1	38	3	220
1	39	3	165
1	40	3	110
1	41	2	165
1	42	3	140
1	43	3	155
1	44	4	285
1	45	3	260
1	46	4	250
1	47	3	280
1	48	4	185
1	49	3	315
1	50	2	135
2	1	5	185
2	2	5	170
2	3	5	240
2	4	5	240
2	5	5	275
2	6	5	115
2	7	5	195
2	8	5	280
2	9	5	280
2	10	5	85
2	11	5	270
2	12	5	200
2	13	5	210
2	14	5	305
2	15	5	255
2	16	5	210
2	17	5	205
2	18	5	180
2	19	5	205
2	20	5	270
2	21	5	95
2	22	5	385
2	23	5	145
2	24	5	220
2	25	5	325
2	26	4	285
2	27	3	230
2	28	4	115
2	29	4	265
2	30	4	125
2	31	3	205
2	32	3	370
2	33	4	190
2	34	3	155
2	35	3	145
2	36	3	150
2	37	4	230
2	38	3	235
2	39	4	85
2	40	3	85
2	41	4	250
2	42	3	160
2	43	4	260
2	44	4	295
2	45	4	200
2	46	4	350
2	47	4	250
2	48	4	55
2	49	4	165
2	50	4	205
3	1	5	50
3	2	5	205
3	3	5	240
3	4	5	225
3	5	5	160
3	6	5	265
3	7	5	105
3	8	5	170
3	9	5	285
3	10	5	155
3	11	5	190
3	12	5	320
3	13	5	290
3	14	5	340
3	15	5	210
3	16	5	195
3	17	5	170
3	18	5	175
3	19	5	205
3	20	5	260
3	21	5	205
3	22	5	195
3	23	5	270
3	24	5	235
3	25	5	355
3	26	4	130
3	27	4	180
3	28	3	190
3	29	4	280
3	30	4	250
3	32	4	195
3	33	4	120
3	34	4	130
3	35	4	155
3	36	3	155
3	37	4	145
3	38	3	375
3	39	2	140
3	40	3	205
3	41	3	70
3	42	4	120
3	43	2	345
3	44	3	155
3	45	4	230
3	46	4	170
3	47	3	245
3	48	3	295
3	49	4	175
3	50	2	150
4	1	5	105
4	2	5	180
4	3	5	195
4	4	5	110
4	5	5	125
4	6	5	215
4	7	5	45
4	8	5	175
4	9	5	95
4	10	5	240
4	11	5	280
4	12	5	220
4	13	5	180
4	14	5	205
4	15	5	105
4	16	5	145
4	17	5	275
