Printing New Fashion Solution:

Inbound Fashion Solution (V F T):
1	1	3	1110
1	2	3	960
1	3	4	1185
1	4	4	965
1	5	3	980
1	6	4	960
1	7	4	1065
1	8	3	990
1	9	3	1055
1	10	4	960
1	11	3	1000
1	12	3	1005
1	13	3	920
1	14	4	1060
1	15	4	1000
1	16	4	960
1	17	3	1060
1	18	4	990
1	19	3	1060
1	20	3	1035
1	21	3	980
1	22	4	890
1	23	4	1110
1	24	3	920
1	25	4	940
1	26	3	1010
1	27	4	1020
1	28	3	1095
1	29	3	990
1	30	4	1090
1	31	3	1080
1	32	4	825
1	33	4	760
1	34	3	905
1	35	4	975
1	36	3	1075
1	37	4	1090
1	38	4	1050
1	39	3	1045
1	40	4	965
1	41	3	1040
1	42	4	1295
1	43	3	1025
1	44	3	950
1	45	3	1045
1	46	3	955
1	47	4	1090
1	48	3	955
1	49	3	1040
1	50	4	1055
2	51	3	1040
2	52	3	1055
2	53	3	1015
2	54	3	1040
2	55	3	1020
2	56	3	1050
2	57	3	995
2	58	3	1080
2	59	3	1045
2	60	3	960
2	61	3	925
2	62	3	970
2	63	3	900
2	64	3	955
2	65	3	975
2	66	3	1060
2	67	3	970
2	68	3	1100
2	69	3	970
2	70	3	970
2	71	3	1095
2	72	3	970
2	73	3	1030
2	74	3	985
2	75	3	1150
2	76	3	880
2	77	3	1210
2	78	3	1035
2	79	3	1055
2	80	3	970
2	81	3	1160
2	82	3	905
2	83	3	1095
2	84	3	935
2	85	3	795
2	86	3	1100
2	87	3	1125
2	88	3	1010
2	89	3	1120
2	90	3	995
2	91	3	960
2	92	3	1005
2	93	3	1135
2	94	3	1070
2	95	3	1140
2	96	3	990
2	97	3	1020
2	98	3	915
2	99	3	955
2	100	3	925
3	101	2	1065
3	102	2	1000
3	103	2	900
3	104	2	1215
3	105	2	1055
3	106	2	1155
3	107	2	950
3	108	2	1100
3	109	2	1000
3	110	2	995
3	111	2	995
3	112	2	995
3	113	2	1120
3	114	2	960
3	115	2	1050
3	116	2	1040
3	117	2	1055
3	118	2	1030
3	119	2	940
3	120	2	940
3	121	2	1105
3	122	2	1145
3	123	2	970
3	124	2	980
3	125	2	950
3	126	2	1035
3	127	2	875
3	128	2	1085
3	129	2	1055
3	130	2	1035
3	131	2	1095
3	132	2	1005
3	133	2	1030
3	134	2	860
3	135	2	840
3	136	2	1065
3	137	2	1075
3	138	2	1070
3	139	2	925
3	140	2	960
3	141	2	1015
3	142	2	995
3	143	2	975
3	144	2	935
3	145	2	970
3	146	2	915
3	147	2	1150
3	148	2	1010
3	149	2	955
3	150	2	915
4	151	1	990
4	152	1	915
4	153	1	1055
4	154	1	995
4	155	1	995
4	156	1	1015
4	157	1	985
4	158	1	960
4	159	1	950
4	160	1	965
4	161	1	965
4	162	1	970
4	163	1	1025
4	164	1	995
4	165	1	900
4	166	1	1055
4	167	1	955
4	168	1	965
4	169	1	875
4	170	1	910
4	171	1	1115
4	172	1	1065
4	173	1	955
4	174	1	950
4	175	1	1000
4	176	1	1045
4	177	1	1105
4	178	1	980
4	179	1	1065
4	180	1	1110
4	181	1	930
4	182	1	915
4	183	1	995
4	184	1	920
4	185	1	985
4	186	1	1070
4	187	1	1085
4	188	1	1085
4	189	1	855
4	190	1	920
4	191	1	1050
4	192	1	940
4	193	1	1005
4	194	1	1130
4	195	1	965
4	196	1	940
4	197	1	1020
4	198	1	980
4	199	1	970
4	200	1	1040
5	201	4	975
5	202	3	1090
5	203	3	930
5	204	4	985
5	205	3	1065
5	206	3	1060
5	207	3	1075
5	208	3	1065
5	209	3	1125
5	210	4	1095
5	211	3	970
5	212	4	1110
5	213	4	1130
5	214	4	1025
5	215	4	970
5	216	4	1010
5	217	4	1015
5	218	3	1085
5	219	4	945
5	220	3	1050
5	221	3	1000
5	222	4	1025
5	223	4	920
5	224	3	955
5	225	4	870
5	226	3	995
5	227	3	1030
5	228	4	980
5	229	4	1075
5	230	4	995
5	231	4	1035
5	232	4	1000
5	233	4	960
5	234	4	1075
5	235	3	920
5	236	3	1020
5	237	3	880
5	238	3	1045
5	239	4	950
5	240	4	1030
5	241	3	880
5	242	4	1080
5	243	3	1000
5	244	4	1050
5	245	3	930
5	246	4	1035
5	247	4	980
5	248	4	925
5	249	4	985
5	250	3	935


Outbound Fashion Solution(S F T):
1	1	4	50
1	2	5	20
1	3	5	25
1	4	5	45
1	5	5	40
1	6	5	20
1	7	5	55
1	8	5	20
1	9	5	45
1	10	5	35
1	11	5	50
1	12	4	40
1	13	5	55
1	14	5	45
1	15	5	40
1	16	5	50
1	17	5	60
1	18	5	55
1	19	4	35
1	20	4	40
1	21	5	30
1	23	5	40
1	24	5	30
1	25	5	40
1	26	4	35
1	27	5	50
1	28	5	30
1	29	5	20
1	30	5	50
1	31	4	35
1	33	5	35
1	34	5	30
1	35	5	40
1	36	4	35
1	37	5	35
1	38	5	25
1	39	5	50
1	40	5	50
1	41	5	40
1	42	5	40
1	43	5	50
1	44	5	20
1	45	5	25
1	46	5	45
1	47	5	35
1	48	4	35
1	49	5	30
1	50	5	45
1	51	4	20
1	52	5	40
1	53	5	5
1	54	5	55
1	55	4	55
1	56	5	40
1	57	4	35
1	58	5	45
1	59	4	25
1	60	5	65
1	61	5	60
1	62	5	50
1	63	5	30
1	64	4	50
1	65	5	20
1	66	4	65
1	67	5	35
1	68	5	40
1	69	5	35
1	70	4	60
1	71	4	45
1	72	5	50
1	73	5	70
1	74	5	40
1	75	5	45
1	76	5	30
1	77	5	30
1	78	5	20
1	79	5	45
1	80	4	40
1	81	4	45
1	82	5	40
1	83	4	55
1	84	4	45
1	85	5	25
1	86	4	65
1	87	5	45
1	88	5	55
1	89	5	60
1	90	5	55
1	91	4	40
1	92	4	35
1	93	5	40
1	94	5	60
1	95	4	35
1	96	5	40
1	97	5	15
1	98	4	45
1	99	5	50
1	100	4	25
1	101	4	75
1	102	4	35
1	103	4	10
1	104	3	25
1	105	4	65
1	106	4	55
1	107	3	55
1	108	4	45
1	109	4	10
1	110	4	40
1	111	3	30
1	112	4	45
1	113	4	15
1	114	3	10
1	115	4	40
1	116	4	45
1	117	3	45
1	118	3	75
1	119	3	35
1	120	4	15
1	121	4	65
1	122	3	35
1	123	4	75
1	124	4	10
1	125	4	35
1	126	3	50
1	127	4	50
1	128	4	35
1	129	3	30
1	130	4	40
1	131	4	40
1	132	4	50
1	133	4	35
1	134	3	50
1	135	4	40
1	136	4	75
1	137	4	55
1	138	4	40
1	139	3	45
1	140	4	55
1	141	4	40
1	142	4	45
1	143	4	35
1	144	3	60
1	145	4	10
1	146	4	50
1	147	4	70
1	148	3	25
1	149	4	25
1	150	4	20
1	151	3	45
1	152	3	30
1	153	2	65
1	154	4	55
1	155	4	35
1	156	4	45
1	157	4	40
1	158	2	40
1	159	4	60
1	160	3	50
1	161	3	20
1	162	4	30
1	163	2	40
1	164	3	65
1	165	3	5
1	166	2	25
1	167	4	45
1	168	2	10
1	169	3	25
1	170	3	45
1	171	2	35
1	172	3	15
1	173	2	50
1	174	4	30
1	175	4	40
1	176	4	60
1	177	4	45
1	178	2	45
1	179	2	50
1	180	2	40
1	181	3	25
1	182	3	50
1	183	3	50
1	184	2	40
1	185	2	80
1	186	3	30
1	187	4	30
1	188	3	55
1	189	3	40
1	190	4	30
1	191	4	10
1	192	3	30
1	193	3	45
1	194	4	30
1	195	2	45
1	196	3	30
1	197	2	35
1	198	3	30
1	199	3	35
1	200	3	20
1	201	5	60
1	202	5	60
1	203	4	45
1	204	5	25
1	206	5	35
1	207	4	50
1	208	4	10
1	209	5	45
1	210	5	65
1	211	5	30
1	212	5	30
1	213	5	65
1	214	5	10
1	215	5	25
1	216	5	20
1	217	5	30
1	218	5	50
1	219	5	40
1	220	4	60
1	221	5	50
1	222	5	25
1	223	5	45
1	224	5	35
1	225	5	50
1	226	5	10
1	227	5	55
1	228	5	20
1	229	5	40
1	230	5	30
1	231	5	55
1	232	5	45
1	233	5	40
1	234	5	55
1	235	4	55
1	236	5	35
1	237	5	80
1	238	5	35
1	239	5	40
1	240	5	25
1	241	5	25
1	242	5	50
1	243	4	40
1	244	5	40
1	245	5	20
1	246	5	35
1	247	5	45
1	248	5	35
1	249	5	40
1	250	5	45
2	1	4	35
2	2	5	30
2	3	5	80
2	4	5	40
2	5	5	25
2	6	5	10
2	8	5	25
2	10	5	25
2	11	4	10
2	12	4	60
2	13	4	60
2	14	5	55
2	15	5	10
2	16	5	50
2	17	4	35
2	18	5	40
2	19	5	25
2	20	5	60
2	21	5	20
2	22	5	5
2	23	5	40
2	24	4	45
2	25	5	35
2	26	5	20
2	27	5	25
2	28	4	35
2	29	4	55
2	30	5	20
2	31	5	50
2	32	5	25
2	33	5	15
2	34	5	30
2	35	5	15
2	36	5	35
2	37	5	65
2	38	5	15
2	39	5	70
2	40	5	40
2	41	4	20
2	42	5	65
2	43	5	25
2	44	5	50
2	45	4	20
2	46	5	60
2	47	5	50
2	48	4	30
2	49	5	45
2	50	5	25
2	51	5	50
2	52	5	40
2	53	5	55
2	54	4	25
2	55	5	30
2	56	5	20
2	57	5	40
2	58	5	50
2	59	4	55
2	60	5	20
2	61	4	55
2	62	4	40
2	63	4	45
2	64	4	35
2	65	4	25
2	66	4	45
2	67	4	55
2	68	5	15
2	69	5	45
2	70	5	10
2	71	4	20
2	72	5	60
2	73	5	55
2	74	5	30
2	75	4	50
2	76	4	40
2	77	5	15
2	78	4	35
2	79	5	55
2	80	4	45
2	81	5	40
2	82	4	45
2	83	4	40
2	84	4	30
2	85	5	40
2	86	4	40
2	87	5	35
2	88	5	10
2	89	4	60
2	90	5	20
2	91	4	45
2	92	4	50
2	93	5	50
2	94	4	30
2	95	4	20
2	96	5	40
2	97	5	25
2	98	5	25
2	99	5	30
2	100	5	35
2	101	4	20
2	102	4	45
2	103	3	20
2	104	3	15
2	105	4	35
2	106	4	65
2	107	4	35
2	108	4	50
2	109	3	5
2	110	3	20
2	111	3	20
2	112	4	40
2	113	3	30
2	114	4	20
2	115	4	40
2	116	4	35
2	117	3	60
2	118	4	55
2	119	3	20
2	120	3	45
2	121	3	35
2	122	4	30
2	123	4	60
2	124	4	40
2	125	3	80
2	126	3	35
2	127	4	10
2	128	4	40
2	129	4	55
2	130	4	65
2	131	4	45
2	132	4	55
2	133	3	10
2	134	4	30
2	135	4	30
2	136	4	30
2	137	4	50
2	138	3	35
2	139	4	40
2	140	4	35
2	141	3	25
2	142	4	40
2	143	3	20
2	144	4	10
2	145	3	55
2	146	4	65
2	147	4	50
2	148	4	45
2	149	4	10
2	150	4	25
2	151	2	30
2	152	3	50
2	153	3	60
2	154	4	45
2	155	3	50
2	156	3	30
2	157	3	20
2	158	2	15
2	159	2	45
2	160	3	65
2	161	4	35
2	162	3	40
2	163	2	55
2	164	3	40
2	165	3	35
2	166	2	40
2	167	3	35
2	168	2	50
2	169	3	45
2	170	3	50
2	171	2	35
2	172	2	25
2	173	3	45
2	174	3	20
2	175	4	45
2	176	4	40
2	177	2	25
2	178	2	40
2	179	3	55
2	180	2	55
2	181	3	50
2	182	4	55
2	183	2	15
2	184	3	5
2	185	3	55
2	186	2	30
2	187	3	40
2	188	3	55
2	189	3	10
2	190	2	55
2	191	4	45
2	192	3	20
2	193	2	10
2	194	4	45
2	195	4	20
